RI_name,ri_values
poagfs,0.1605
soagfs,0.0181
poares,0.0213
soares,0.0177
poashp,0.1605
soashp,0.1604
poatrf,0.0163
soatrf,0.0137
poaoth,0.0037
soaoth,0.0028
