RI_name,ri_values
poagfs,0.6887
soagfs,0.4883
poares,0.0558
soares,0.043
poashp,0.0541
soashp,0.0049
poatrf,0.0354
soatrf,0.0353
poaoth,0.0012
soaoth,0.0011
