RI_name,ri_values
poagfs,0.1219
soagfs,0.0181
poares,0.0296
soares,0.0243
poashp,0.1219
soashp,0.1121
poatrf,0.0012
soatrf,0.0011
poaoth,0.002
soaoth,0.0019
