RI_name,ri_values
poagfs,0.4883
soagfs,0.0049
poares,0.0272
soares,0.0271
poashp,0.0181
soashp,0.0181
poatrf,0.0354
soatrf,0.0354
poaoth,0.0336
soaoth,0.0105
