RI_name,ri_values
poagfs,0.0316
soagfs,0.0049
poares,0.0316
soares,0.0204
poashp,0.0216
soashp,0.0049
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
