RI_name,ri_values
poagfs,0.0354
soagfs,0.0049
poares,0.0208
soares,0.0207
poashp,0.0354
soashp,0.0353
poatrf,0.0354
soatrf,0.0353
poaoth,0.0032
soaoth,0.0031
