RI_name,ri_values
poagfs,0.0951
soagfs,0.0946
poares,0.0051
soares,0.0034
poashp,0.1059
soashp,0.1046
poatrf,0.0111
soatrf,0.0049
poaoth,0.0007
soaoth,0.0002
