RI_name,ri_values
poagfs,0.0323
soagfs,0.0002
poares,0.0169
soares,0.0025
poashp,0.2916
soashp,0.0002
poatrf,0.0004
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
