RI_name,ri_values
poagfs,0.0003
soagfs,0.0002
poares,0.0266
soares,0.0255
poashp,0.0933
soashp,0.0009
poatrf,0.0034
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
