RI_name,ri_values
poagfs,0.1045
soagfs,0.048
poares,0.0106
soares,0.0012
poashp,0.0249
soashp,0.0047
poatrf,0.0097
soatrf,0.0002
poaoth,0.0015
soaoth,0.0002
