RI_name,ri_values
poagfs,0.4883
soagfs,0.0669
poares,0.0584
soares,0.043
poashp,0.1114
soashp,0.0002
poatrf,0.0003
soatrf,0.0002
poaoth,0.0254
soaoth,0.0002
