RI_name,ri_values
poagfs,0.3488
soagfs,0.3243
poares,0.0149
soares,0.0107
poashp,0.1713
soashp,0.1085
poatrf,0.0606
soatrf,0.0002
poaoth,0.0024
soaoth,0.0023
