RI_name,ri_values
poagfs,0.0005
soagfs,0.0002
poares,0.043
soares,0.0429
poashp,0.23
soashp,0.0078
poatrf,0.0002
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
