RI_name,ri_values
poagfs,0.4883
soagfs,0.1604
poares,0.0804
soares,0.0804
poashp,0.0989
soashp,0.0698
poatrf,0.0147
soatrf,0.0011
poaoth,0.0153
soaoth,0.0153
