RI_name,ri_values
poagfs,0.0911
soagfs,0.0109
poares,0.0294
soares,0.0292
poashp,0.0911
soashp,0.0909
poatrf,0.0012
soatrf,0.0011
poaoth,0.0037
soaoth,0.0036
