RI_name,ri_values
poagfs,0.2865
soagfs,0.1596
poares,0.0399
soares,0.0278
poashp,0.0209
soashp,0.0057
poatrf,0.0014
soatrf,0.0013
poaoth,0.0013
soaoth,0.0013
