RI_name,ri_values
poagfs,0.0898
soagfs,0.0049
poares,0.0411
soares,0.0411
poashp,0.0898
soashp,0.0049
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
