RI_name,ri_values
poagfs,0.1404
soagfs,0.0076
poares,0.0321
soares,0.0313
poashp,0.1398
soashp,0.1384
poatrf,0.0015
soatrf,0.0011
poaoth,0.0017
soaoth,0.0011
