RI_name,ri_values
poagfs,0.0518
soagfs,0.0049
poares,0.0443
soares,0.0327
poashp,0.0181
soashp,0.0049
poatrf,0.0012
soatrf,0.0011
poaoth,0.0024
soaoth,0.0016
