RI_name,ri_values
poagfs,0.1668
soagfs,0.1604
poares,0.0356
soares,0.0354
poashp,0.1663
soashp,0.1301
poatrf,0.0354
soatrf,0.0353
poaoth,0.0354
soaoth,0.0353
