RI_name,ri_values
poagfs,0.041
soagfs,0.0087
poares,0.0181
soares,0.0179
poashp,0.041
soashp,0.0099
poatrf,0.0205
soatrf,0.0204
poaoth,0.0087
soaoth,0.0011
