RI_name,ri_values
poagfs,0.0181
soagfs,0.0151
poares,0.0181
soares,0.0178
poashp,0.0181
soashp,0.0177
poatrf,0.0154
soatrf,0.0011
poaoth,0.0151
soaoth,0.015
