RI_name,ri_values
poagfs,0.0977
soagfs,0.0344
poares,0.0479
soares,0.0406
poashp,0.0181
soashp,0.0049
poatrf,0.0034
soatrf,0.0033
poaoth,0.0013
soaoth,0.0011
