RI_name,ri_values
poagfs,0.0365
soagfs,0.0052
poares,0.0314
soares,0.0135
poashp,0.0365
soashp,0.007
poatrf,0.0012
soatrf,0.0012
poaoth,0.0012
soaoth,0.0011
