RI_name,ri_values
poagfs,0.4883
soagfs,0.1604
poares,0.058
soares,0.043
poashp,0.1687
soashp,0.0233
poatrf,0.0012
soatrf,0.0011
poaoth,0.0233
soaoth,0.0011
