RI_name,ri_values
poagfs,0.0498
soagfs,0.0497
poares,0.0413
soares,0.0382
poashp,0.0181
soashp,0.0049
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
