RI_name,ri_values
poagfs,0.3396
soagfs,0.1205
poares,0.0207
soares,0.0097
poashp,0.3313
soashp,0.0072
poatrf,0.0293
soatrf,0.0288
poaoth,0.0015
soaoth,0.0011
