RI_name,ri_values
poagfs,0.4883
soagfs,0.1604
poares,0.0354
soares,0.0353
poashp,0.0354
soashp,0.0353
poatrf,0.0354
soatrf,0.0011
poaoth,0.0353
soaoth,0.004
