RI_name,ri_values
poagfs,0.1352
soagfs,0.0087
poares,0.0264
soares,0.0221
poashp,0.1352
soashp,0.135
poatrf,0.0354
soatrf,0.0338
poaoth,0.0087
soaoth,0.0086
