RI_name,ri_values
poagfs,0.0807
soagfs,0.0489
poares,0.0181
soares,0.0049
poashp,0.0807
soashp,0.0806
poatrf,0.0024
soatrf,0.002
poaoth,0.0027
soaoth,0.0026
