RI_name,ri_values
poagfs,0.1219
soagfs,0.0181
poares,0.0223
soares,0.0054
poashp,0.1219
soashp,0.1145
poatrf,0.0354
soatrf,0.0353
poaoth,0.0012
soaoth,0.0011
