RI_name,ri_values
poagfs,0.6887
soagfs,0.4882
poares,0.0383
soares,0.0382
poashp,0.0355
soashp,0.0354
poatrf,0.0058
soatrf,0.0011
poaoth,0.0354
soaoth,0.0012
