RI_name,ri_values
poagfs,0.1219
soagfs,0.0181
poares,0.0413
soares,0.0379
poashp,0.0181
soashp,0.0106
poatrf,0.0012
soatrf,0.0011
poaoth,0.0106
soaoth,0.0054
