RI_name,ri_values
poagfs,0.123
soagfs,0.0181
poares,0.026
soares,0.0259
poashp,0.123
soashp,0.1229
poatrf,0.0354
soatrf,0.0297
poaoth,0.0095
soaoth,0.0094
