RI_name,ri_values
poagfs,0.6887
soagfs,0.4883
poares,0.0356
soares,0.0354
poashp,0.4883
soashp,0.1604
poatrf,0.0354
soatrf,0.0353
poaoth,0.0354
soaoth,0.0353
