RI_name,ri_values
poagfs,0.0051
soagfs,0.0011
poares,0.0639
soares,0.0352
poashp,0.0051
soashp,0.0011
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
