RI_name,ri_values
poagfs,0.139
soagfs,0.022
poares,0.0076
soares,0.0075
poashp,0.0471
soashp,0.0181
poatrf,0.0074
soatrf,0.0012
poaoth,0.0013
soaoth,0.0011
