RI_name,ri_values
poagfs,0.0049
soagfs,0.0032
poares,0.0317
soares,0.0354
poashp,0.094
soashp,0.0011
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
