RI_name,ri_values
poagfs,0.0723
soagfs,0.012
poares,0.0283
soares,0.0354
poashp,0.0418
soashp,0.0024
poatrf,0.0067
soatrf,0.0117
poaoth,0.0219
soaoth,0.0203
