RI_name,ri_values
poagfs,0.6887
soagfs,0.4883
poares,0.0852
soares,0.0546
poashp,0.121
soashp,0.0049
poatrf,0.01
soatrf,0.0011
poaoth,0.0169
soaoth,0.0169
