RI_name,ri_values
poagfs,0.1265
soagfs,0.1265
poares,0.1265
soares,0.0709
poashp,0.0181
soashp,0.0049
poatrf,0.0345
soatrf,0.0345
poaoth,0.0092
soaoth,0.0011
