RI_name,ri_values
poagfs,0.1219
soagfs,0.0181
poares,0.0509
soares,0.043
poashp,0.0771
soashp,0.0049
poatrf,0.0011
soatrf,0.0011
poaoth,0.0354
soaoth,0.0011
