RI_name,ri_values
poagfs,0.5375
soagfs,0.0181
poares,0.0272
soares,0.0138
poashp,0.0195
soashp,0.0195
poatrf,0.0354
soatrf,0.0354
poaoth,0.0354
soaoth,0.0081
