RI_name,ri_values
poagfs,0.0118
soagfs,0.0051
poares,0.0591
soares,0.0473
poashp,0.0051
soashp,0.0007
poatrf,0.0453
soatrf,0.0008
poaoth,0.0051
soaoth,0.0007
