RI_name,ri_values
poagfs,0.0005
soagfs,0.0002
poares,0.0376
soares,0.0277
poashp,0.0018
soashp,0.0002
poatrf,0.0005
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
