RI_name,ri_values
poagfs,0.0454
soagfs,0.0002
poares,0.0314
soares,0.0025
poashp,0.4883
soashp,0.488
poatrf,0.2006
soatrf,0.0379
poaoth,0.0043
soaoth,0.0042
