RI_name,ri_values
poagfs,0.0002
soagfs,0.0002
poares,0.0002
soares,0.0002
poashp,0.4883
soashp,0.4883
poatrf,0.0002
soatrf,0.0002
poaoth,0.4883
soaoth,0.0002
