RI_name,ri_values
poagfs,0.0002
soagfs,0.0002
poares,0.0429
soares,0.0428
poashp,0.3676
soashp,0.3573
poatrf,0.0002
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
