RI_name,ri_values
poagfs,0.0045
soagfs,0.0002
poares,0.0753
soares,0.0444
poashp,0.0044
soashp,0.0043
poatrf,0.0003
soatrf,0.0002
poaoth,0.0003
soaoth,0.0002
