RI_name,ri_values
poagfs,0.1221
soagfs,0.0181
poares,0.0196
soares,0.0191
poashp,0.1176
soashp,0.0262
poatrf,0.0352
soatrf,0.0349
poaoth,0.0029
soaoth,0.0026
