RI_name,ri_values
poagfs,0.1237
soagfs,0.0208
poares,0.0576
soares,0.0539
poashp,0.0074
soashp,0.0067
poatrf,0.0058
soatrf,0.0014
poaoth,0.0022
soaoth,0.0014
