RI_name,ri_values
poagfs,0.1219
soagfs,0.0397
poares,0.0414
soares,0.0414
poashp,0.0822
soashp,0.0005
poatrf,0.0005
soatrf,0.0005
poaoth,0.0011
soaoth,0.0011
