RI_name,ri_values
poagfs,0.2167
soagfs,0.1687
poares,0.1309
soares,0.0943
poashp,0.0648
soashp,0.0168
poatrf,0.008
soatrf,0.002
poaoth,0.0017
soaoth,0.0013
