RI_name,ri_values
poagfs,0.0316
soagfs,0.0181
poares,0.0316
soares,0.0206
poashp,0.0149
soashp,0.0011
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
