RI_name,ri_values
poagfs,0.0354
soagfs,0.0015
poares,0.0263
soares,0.0259
poashp,0.0354
soashp,0.0348
poatrf,0.0354
soatrf,0.0351
poaoth,0.0015
soaoth,0.0014
