RI_name,ri_values
poagfs,0.1604
soagfs,0.0354
poares,0.1176
soares,0.0354
poashp,0.1286
soashp,0.0012
poatrf,0.0101
soatrf,0.01
poaoth,0.0012
soaoth,0.0011
