RI_name,ri_values
poagfs,0.0335
soagfs,0.0012
poares,0.0162
soares,0.0149
poashp,0.0335
soashp,0.0014
poatrf,0.0016
soatrf,0.0011
poaoth,0.0012
soaoth,0.0011
