RI_name,ri_values
poagfs,0.0125
soagfs,0.0111
poares,0.0114
soares,0.0111
poashp,0.0112
soashp,0.0112
poatrf,0.0011
soatrf,0.0011
poaoth,0.0111
soaoth,0.0011
