RI_name,ri_values
poagfs,0.0264
soagfs,0.0011
poares,0.0264
soares,0.0264
poashp,0.0049
soashp,0.0011
poatrf,0.0012
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
