RI_name,ri_values
poagfs,0.119
soagfs,0.0337
poares,0.0116
soares,0.0115
poashp,0.0939
soashp,0.0011
poatrf,0.0011
soatrf,0.0011
poaoth,0.0011
soaoth,0.0011
