RI_name,ri_values
poagfs,0.1206
soagfs,0.0351
poares,0.0282
soares,0.028
poashp,0.0998
soashp,0.0014
poatrf,0.0027
soatrf,0.0011
poaoth,0.0013
soaoth,0.0011
