RI_name,ri_values
poagfs,0.0233
soagfs,0.0062
poares,0.0233
soares,0.0159
poashp,0.0231
soashp,0.023
poatrf,0.0233
soatrf,0.0232
poaoth,0.0062
soaoth,0.0016
