RI_name,ri_values
poagfs,0.1604
soagfs,0.0354
poares,0.0611
soares,0.0354
poashp,0.1081
soashp,0.0354
poatrf,0.0072
soatrf,0.0019
poaoth,0.0354
soaoth,0.0353
