RI_name,ri_values
poagfs,0.1604
soagfs,0.0354
poares,0.0302
soares,0.0296
poashp,0.0283
soashp,0.0281
poatrf,0.0354
soatrf,0.0353
poaoth,0.0281
soaoth,0.028
